user_id,email,role,account_status,email_verified,last_login,fleet_manager_id,manager_key_used,manager_email,vehicle_id,vin,registration_number,vehicle_make,vehicle_model,car_type,manufacture_year,vehicle_weight_kg,vehicle_status,insurance_expiry,battery_capacity_kwh,battery_percentage,battery_health_percent,battery_temperature,battery_voltage,charging_cycles,battery_age_months,battery_alert_flag,alert_threshold_percent,motor_speed_rpm,motor_temperature,motor_efficiency,latitude,longitude,speed_kmph,acceleration,distance_travelled_km,trip_duration_min,remaining_range_km,load_weight_kg,start_location,start_latitude,start_longitude,destination,destination_latitude,destination_longitude,route_distance_km,eta_minutes,road_type,traffic_level,weather_condition,charging_stops_en_route,charging_status,charging_station_id,charging_duration_min,charging_cost_rs,energy_consumed_kwh,charger_type,driver_id,driver_income,driver_experience_years,driver_score,harsh_braking_count,sudden_acceleration_count,overspeed_count,cost_per_km,daily_energy_cost,monthly_energy_cost,total_trip_cost,tire_health_percent,last_service_days,maintenance_cost_rs,maintenance_alert,timestamp,day_of_week,month
USR0143,driver143@fleetev.in,Driver,Active,False,2023-06-08 14:00:00,MGR008,MGRKEY008716,manager08@fleetev.in,VH00143,IN20949687,MH44EV8259,Tata,Tata Nexon EV,SUV,2022,1570,Active,2024-10-14,30.2,38.2,97.3,20.1,414.7,626,45,False,20,617,38.1,89,18.451514,73.73479,87.1,-1.79,164.5,251,75,70.9,Pune,18.5204,73.8567,Bangalore,12.9716,77.5946,325.5,45,Mixed,Medium,Cloudy,2,Charging,CS0166,143,190.99,16.51,AC Level 2,DR0143,60804,14,41.5,18,18,6,1.08,159.52,4147.52,177.66,66.9,245,6756.73,Software Update,2023-07-06 14:00:00,Thursday,July
USR0144,driver144@fleetev.in,Driver,Active,True,2023-07-01 14:00:00,MGR008,MGRKEY008716,manager08@fleetev.in,VH00144,IN78765957,MH24EV6655,MG,MG ZS EV,SUV,2021,1620,Active,2024-11-29,50.3,70.3,97.8,26.6,373,679,18,False,20,4303,51.9,90.3,26.768902,81.364972,76.4,-2.41,51.7,150,229.8,265.4,Lucknow,26.8467,80.9462,Bhopal,23.2599,77.4126,162.2,66,Rural,Low,Hot,2,Not Charging,CS0122,0,0,19.62,Super Charger,DR0144,112442,17,57.7,8,13,14,3.22,159.02,4134.52,166.47,50.4,343,7840.94,Tire Check,2023-07-06 14:00:00,Thursday,July
USR0145,driver145@fleetev.in,Driver,Active,True,2023-06-12 14:00:00,MGR008,MGRKEY008716,manager08@fleetev.in,VH00145,IN16095815,MH38EV7475,Hyundai,Hyundai Kona EV,SUV,2019,1535,Active,2024-02-14,39.2,65.1,94.3,20.2,347.3,874,47,False,20,1678,39.9,92.8,27.159755,75.957988,0.5,-3.85,150.8,252,165.9,341.6,Jaipur,26.9124,75.7873,Kolkata,22.5726,88.3639,305.6,199,Mixed,Medium,Foggy,1,Charging,CS0167,133,256.19,22.43,DC Fast Charger,DR0145,52686,10,44.5,9,15,11,1.51,196.85,5118.1,227.71,97.7,128,230.61,None,2023-07-06 14:00:00,Thursday,July
USR0146,driver146@fleetev.in,Driver,Active,True,2023-06-25 16:00:00,MGR008,MGRKEY008716,manager08@fleetev.in,VH00146,IN44295247,MH47EV6375,Tata,Tata Tigor EV,Sedan,2022,1255,Active,2024-10-02,26,63.5,93.5,42,352.7,574,27,False,20,6985,51.9,95.2,30.413989,76.341984,18,-1.29,239.9,170,107.3,399.9,Chandigarh,30.7333,76.7794,Bhopal,23.2599,77.4126,211.9,236,Urban,High,Rainy,2,Not Charging,CS0145,0,0,11.66,DC Fast Charger,DR0146,41932,6,95.2,16,20,7,0.44,90.62,2356.12,105.56,52.2,147,6925.27,Battery Service,2023-07-06 16:00:00,Thursday,July
USR0147,driver147@fleetev.in,Driver,Active,True,2023-07-06 17:00:00,MGR008,MGRKEY008716,manager08@fleetev.in,VH00147,IN81481992,MH39EV9196,BYD,BYD Seal,Sedan,2019,1885,Active,2024-08-29,82.5,25.2,97.7,29.1,373.1,506,26,False,20,485,32.6,96.6,10.313181,75.843763,134.3,-0.59,82.5,265,135.1,128.9,Kochi,9.9312,76.2673,Ahmedabad,23.0225,72.5714,427.3,17,Mixed,Medium,Hot,0,Not Charging,CS0317,0,0,15.45,AC Level 1,DR0147,82176,2,61.4,3,5,15,1.54,135.72,3528.72,127.05,98.1,360,5418.49,Motor Check,2023-07-06 17:00:00,Thursday,July
USR0148,driver148@fleetev.in,Driver,Active,False,2023-07-03 18:00:00,MGR008,MGRKEY008716,manager08@fleetev.in,VH00148,IN71707170,MH19EV6129,Tata,Tata Nexon EV,SUV,2023,1570,Under Maintenance,2024-09-06,30.2,72.5,96.3,38.3,352.4,430,51,False,20,2009,79.8,92.4,22.999232,77.01497,128.1,0.16,140.8,15,142.3,221.6,Bhopal,23.2599,77.4126,Lucknow,26.8467,80.9462,363.1,66,Urban,Low,Hot,2,Fully Charged,CS0435,81,173,21.38,AC Level 2,DR0148,62947,14,46.9,14,7,3,1.23,213.32,5546.32,173.18,78.1,48,6126.05,None,2023-07-06 18:00:00,Thursday,July
USR0149,driver149@fleetev.in,Driver,Active,False,2023-06-30 19:00:00,MGR008,MGRKEY008716,manager08@fleetev.in,VH00149,IN64362516,MH12EV6321,Tata,Tata Tiago EV,Hatchback,2024,1205,Active,2024-07-24,24,56.6,75.2,39.3,362.2,892,28,True,20,3874,56.4,95.3,19.236519,73.127803,69.6,-4.53,191.5,70,88.3,398.6,Mumbai,19.076,72.8777,Mumbai,19.076,72.8777,279,119,Urban,Medium,Cloudy,1,Charging,CS0209,80,120.53,12.88,DC Fast Charger,DR0149,82240,3,72.7,0,6,11,0.77,101.74,2645.24,147.46,73.6,36,3648.04,Tire Check,2023-07-06 19:00:00,Thursday,July
USR0150,driver150@fleetev.in,Driver,Active,True,2023-06-13 21:00:00,MGR008,MGRKEY008716,manager08@fleetev.in,VH00150,IN42657384,MH65EV7560,Tata,Tata Tiago EV,Hatchback,2022,1205,Under Maintenance,2024-06-01,24,84.4,86.9,32.9,369.2,226,38,False,20,5210,33.7,98.8,26.436772,76.171691,89.7,2.94,248.8,246,131.7,97.9,Jaipur,26.9124,75.7873,Chennai,13.0827,80.2707,357.2,30,Highway,Low,Clear,3,Not Charging,CS0400,0,0,5.28,DC Fast Charger,DR0150,54041,11,42.1,10,9,1,0.23,54.03,1404.78,57.22,66.3,201,3660.34,Brake Inspection,2023-07-06 21:00:00,Thursday,July
USR0151,driver151@fleetev.in,Driver,Inactive,True,2023-06-20 23:00:00,MGR008,MGRKEY008716,manager08@fleetev.in,VH00151,IN32566390,MH19EV9363,Kia,Kia EV6,Crossover,2023,1960,Idle,2024-12-23,77.4,26.7,84.3,26.3,407.1,610,62,False,20,4968,71.9,93.1,30.642663,76.407437,111.6,-3.94,98.5,159,134.3,158.8,Chandigarh,30.7333,76.7794,Kolkata,22.5726,88.3639,34.3,149,Rural,Medium,Clear,1,Fully Charged,CS0329,21,34.8,57.21,AC Level 1,DR0151,70793,7,55.9,17,6,2,6.55,462.34,12020.84,645.17,50.2,307,5521.07,Brake Inspection,2023-07-06 23:00:00,Thursday,July
USR0152,driver152@fleetev.in,Driver,Active,True,2023-06-23 00:00:00,MGR008,MGRKEY008716,manager08@fleetev.in,VH00152,IN96629889,MH28EV4871,Kia,Kia EV6,Crossover,2021,1960,Active,2024-02-07,77.4,24.3,89.5,26.7,394.1,970,52,False,20,2607,68.2,97.4,28.462732,77.470063,92,-2.39,298.1,242,122.3,362,Delhi,28.6139,77.209,Pune,18.5204,73.8567,299.2,192,Mixed,High,Hot,0,Not Charging,CS0014,0,0,29.69,AC Level 2,DR0152,103957,6,72.4,14,8,1,1.14,295.33,7678.58,339.83,62.9,79,5797.56,Battery Service,2023-07-07 00:00:00,Friday,July
USR0153,driver153@fleetev.in,Driver,Active,False,2023-06-21 01:00:00,MGR008,MGRKEY008716,manager08@fleetev.in,VH00153,IN97980930,MH19EV3902,Tata,Tata Tigor EV,Sedan,2022,1255,Under Maintenance,2024-10-21,26,32.3,84.3,35.8,371.4,271,5,False,20,1074,67.7,98.7,29.050714,77.51908,82,0.76,251.7,59,54.6,137.1,Delhi,28.6139,77.209,Surat,21.1702,72.8311,144.5,190,Rural,Medium,Clear,1,Charging,CS0241,16,32,7.15,AC Level 1,DR0153,109278,19,45.2,12,0,3,0.25,66.84,1737.84,62.92,62.8,241,3234.68,Software Update,2023-07-07 01:00:00,Friday,July
USR0154,driver154@fleetev.in,Driver,Active,False,2023-07-06 01:00:00,MGR008,MGRKEY008716,manager08@fleetev.in,VH00154,IN93821894,MH51EV6179,Volvo,Volvo XC40 Recharge,SUV,2019,2040,Active,2024-11-11,78,35.1,86.5,24,396.2,99,41,False,20,1299,84.7,92.8,22.267358,88.679345,16.8,-4.87,236.2,224,178,315.3,Kolkata,22.5726,88.3639,Delhi,28.6139,77.209,388,210,Rural,Low,Rainy,1,Not Charging,CS0246,0,0,49.47,AC Level 1,DR0154,107756,15,84.9,7,9,14,2.06,356.15,9259.9,486.57,73.5,69,5315.79,None,2023-07-07 01:00:00,Friday,July
USR0155,driver155@fleetev.in,Driver,Suspended,True,2023-06-25 08:00:00,MGR008,MGRKEY008716,manager08@fleetev.in,VH00155,IN46866075,MH85EV1920,Hyundai,Hyundai Kona EV,SUV,2021,1535,Active,2024-11-03,39.2,81.7,79.8,33,383.4,208,28,True,20,4641,82.7,90.4,13.447709,80.675555,18.7,4.96,165.6,295,208.2,270.8,Chennai,13.0827,80.2707,Bangalore,12.9716,77.5946,329.9,229,Highway,High,Clear,0,Charging,CS0431,71,170.37,3.49,AC Level 2,DR0155,29929,15,64.8,18,8,5,0.23,35.05,911.3,38.09,83.3,130,6608.91,Tire Check,2023-07-07 08:00:00,Friday,July
USR0156,driver156@fleetev.in,Driver,Active,True,2023-06-30 10:00:00,MGR008,MGRKEY008716,manager08@fleetev.in,VH00156,IN59491122,MH46EV2257,Tata,Tata Nexon EV,SUV,2023,1570,Charging,2024-12-20,30.2,31.7,84.9,31.3,378,531,21,False,20,2878,46.6,98.9,13.125908,78.004899,54.1,3.47,257.1,128,62.2,73.1,Bangalore,12.9716,77.5946,Ahmedabad,23.0225,72.5714,75.9,230,Rural,Medium,Hot,2,Fully Charged,CS0481,99,144.05,19.91,Super Charger,DR0156,85648,13,63.4,8,5,12,0.87,190.71,4958.46,223.68,81.7,31,7212.89,None,2023-07-07 10:00:00,Friday,July
USR0157,driver157@fleetev.in,Driver,Active,True,2023-06-21 13:00:00,MGR008,MGRKEY008716,manager08@fleetev.in,VH00157,IN84399083,MH15EV8368,Mahindra,Mahindra BE 6e,Crossover,2021,1980,Active,2024-11-18,59,26.9,89.2,38,356.6,19,3,False,20,4902,59.3,94.5,22.811979,72.812348,109.2,1.15,178.8,68,103.2,461.1,Ahmedabad,23.0225,72.5714,Hyderabad,17.385,78.4867,72.2,140,Highway,High,Clear,1,Charging,CS0158,102,224.04,37.33,AC Level 2,DR0157,44773,17,40.8,1,15,4,1.82,341.38,8875.88,325.42,55.8,40,7890.83,Tire Check,2023-07-07 13:00:00,Friday,July
USR0158,driver158@fleetev.in,Driver,Active,True,2023-07-05 13:00:00,MGR008,MGRKEY008716,manager08@fleetev.in,VH00158,IN70468188,MH23EV6626,Tata,Tata Nexon EV,SUV,2019,1570,Active,2024-03-29,30.2,56.4,94.1,33.7,388.6,487,29,False,20,5290,56.8,96.5,30.548898,76.943722,25.5,3.08,110.7,179,110.7,154,Chandigarh,30.7333,76.7794,Kolkata,22.5726,88.3639,147.8,238,Urban,High,Foggy,0,Not Charging,CS0273,0,0,23.27,Super Charger,DR0158,82595,15,69.6,2,13,2,2.21,184.28,4791.28,244.65,64.3,209,4506.73,Tire Check,2023-07-07 13:00:00,Friday,July
USR0159,driver159@fleetev.in,Driver,Active,True,2023-07-01 15:00:00,MGR008,MGRKEY008716,manager08@fleetev.in,VH00159,IN80162053,MH88EV3600,Mahindra,Mahindra XEV 9e,SUV,2021,2100,Active,2024-08-19,79,65.8,94,33.9,413.6,763,26,False,20,4330,61.5,96.9,19.312576,72.711796,136.3,3.05,149.2,38,337.9,333.7,Mumbai,19.076,72.8777,Kochi,9.9312,76.2673,319.7,15,Rural,High,Hot,2,Fully Charged,CS0340,19,34.21,45.13,AC Level 2,DR0159,69350,14,75.6,16,15,2,2.7,361.43,9397.18,402.84,62.1,59,2732.75,Software Update,2023-07-07 15:00:00,Friday,July
USR0160,driver160@fleetev.in,Driver,Active,True,2023-06-20 17:00:00,MGR008,MGRKEY008716,manager08@fleetev.in,VH00160,IN90246882,MH16EV6482,Volvo,Volvo XC40 Recharge,SUV,2019,2040,Idle,2024-08-18,78,68.3,85.2,28.8,368.3,546,56,False,20,2500,47.5,91.9,26.541734,80.657165,98.5,2.23,267.6,71,346.3,438.6,Lucknow,26.8467,80.9462,Lucknow,26.8467,80.9462,451,11,Mixed,High,Foggy,0,Charging,CS0074,2,2.65,24.03,AC Level 2,DR0160,58029,10,46.7,19,3,13,0.82,240.42,6250.92,219.43,61.2,94,512.51,Motor Check,2023-07-07 17:00:00,Friday,July
USR0161,driver161@fleetev.in,Driver,Active,True,2023-06-30 20:00:00,MGR009,MGRKEY009303,manager09@fleetev.in,VH00161,IN98122539,MH87EV3463,BMW,BMW i4,Sedan,2023,2050,Charging,2023-12-11,83.9,32.4,96,42.4,419.4,12,7,False,20,5296,51.7,97.9,21.263096,72.964276,20.7,-1.86,39.3,148,176.7,356.7,Surat,21.1702,72.8311,Mumbai,19.076,72.8777,342.3,159,Highway,Low,Clear,0,Not Charging,CS0035,0,0,11.51,AC Level 2,DR0161,65662,12,88.1,4,18,1,3.16,101.89,2649.14,124.19,84.5,237,5811.7,Battery Service,2023-07-07 20:00:00,Friday,July
USR0162,driver162@fleetev.in,Driver,Active,True,2023-06-10 21:00:00,MGR009,MGRKEY009303,manager09@fleetev.in,VH00162,IN98870276,MH60EV3112,Volvo,Volvo XC40 Recharge,SUV,2021,2040,Active,2024-08-08,78,72.3,98.6,22.6,400.6,742,10,False,20,1572,77.3,92,22.585166,88.228382,124.4,3.24,76.3,25,366.6,149.1,Kolkata,22.5726,88.3639,Pune,18.5204,73.8567,376.6,197,Urban,Medium,Cloudy,1,Charging,CS0223,8,10.59,8.93,AC Level 1,DR0162,41750,11,66.5,8,1,13,1.3,64.27,1671.02,99.19,88.4,24,2366.53,None,2023-07-07 21:00:00,Friday,July
USR0163,driver163@fleetev.in,Driver,Active,True,2023-06-20 22:00:00,MGR009,MGRKEY009303,manager09@fleetev.in,VH00163,IN80651318,MH21EV7937,Volvo,Volvo XC40 Recharge,SUV,2019,2040,Active,2024-07-25,78,39.3,78.5,29.7,396.6,558,62,True,20,4548,68.9,91.3,23.123392,77.480035,94.7,-2.78,218.9,69,199.3,65.9,Bhopal,23.2599,77.4126,Bangalore,12.9716,77.5946,150.1,223,Urban,High,Foggy,1,Fully Charged,CS0301,172,324.46,9.4,AC Level 1,DR0163,48627,10,57.9,3,11,15,0.47,69.6,1809.6,102.88,93.6,302,641.17,Brake Inspection,2023-07-07 22:00:00,Friday,July
USR0164,driver164@fleetev.in,Driver,Active,True,2023-06-15 23:00:00,MGR009,MGRKEY009303,manager09@fleetev.in,VH00164,IN55866538,MH72EV4145,MG,MG ZS EV,SUV,2020,1620,Charging,2023-10-07,50.3,34.1,92.5,29.7,379.3,160,5,False,20,332,54.8,94.2,17.123718,78.775313,10.7,0.76,230.9,63,111.5,291.8,Hyderabad,17.385,78.4867,Kochi,9.9312,76.2673,223.6,217,Urban,High,Foggy,1,Not Charging,CS0061,0,0,27.04,DC Fast Charger,DR0164,38256,10,46.7,15,11,4,1.04,192.73,5010.98,240.14,86.3,189,5359.26,Brake Inspection,2023-07-07 23:00:00,Friday,July
USR0165,driver165@fleetev.in,Driver,Active,True,2023-06-25 00:00:00,MGR009,MGRKEY009303,manager09@fleetev.in,VH00165,IN82446804,MH77EV1618,Mahindra,Mahindra XEV 9e,SUV,2023,2100,Idle,2023-12-01,79,10.7,97.7,26.8,374.5,791,53,True,20,7476,43.1,91.8,13.443764,77.768249,69.5,2.56,233.7,224,54.9,114.2,Bangalore,12.9716,77.5946,Bhopal,23.2599,77.4126,52.3,159,Urban,Medium,Clear,2,Not Charging,CS0226,0,0,16.7,AC Level 2,DR0165,74377,20,42,7,19,8,0.61,133.16,3462.16,142.56,91,107,1837.74,None,2023-07-08 00:00:00,Saturday,July
USR0166,driver166@fleetev.in,Driver,Active,True,2023-06-18 02:00:00,MGR009,MGRKEY009303,manager09@fleetev.in,VH00166,IN31776452,MH33EV3712,Tata,Tata Tigor EV,Sedan,2022,1255,Active,2024-07-27,26,39.3,96.4,26.9,383.2,264,50,False,20,7918,38.5,88.1,28.891436,76.719349,83.2,-0.48,152,208,66.4,289.2,Delhi,28.6139,77.209,Mumbai,19.076,72.8777,396.3,75,Urban,High,Cloudy,3,Not Charging,CS0401,0,0,14.31,AC Level 1,DR0166,83222,8,52.1,18,13,15,0.92,134.41,3494.66,139.84,58.9,332,1784.49,Motor Check,2023-07-08 02:00:00,Saturday,July
USR0167,driver167@fleetev.in,Driver,Active,True,2023-07-02 04:00:00,MGR009,MGRKEY009303,manager09@fleetev.in,VH00167,IN48242379,MH67EV4833,Mahindra,Mahindra BE 6e,Crossover,2021,1980,Active,2024-11-11,59,40.1,78.1,30.4,380.3,446,31,True,20,6415,35.1,92.9,10.027461,76.487285,98,-2.71,30.6,47,153.8,413.4,Kochi,9.9312,76.2673,Surat,21.1702,72.8311,421,199,Mixed,Medium,Clear,3,Fast Charging,CS0358,120,244.92,17.46,AC Level 1,DR0167,73213,7,58,2,13,9,6.26,134.47,3496.22,191.56,61.3,175,7491.86,Software Update,2023-07-08 04:00:00,Saturday,July
USR0168,driver168@fleetev.in,Driver,Active,False,2023-07-05 07:00:00,MGR009,MGRKEY009303,manager09@fleetev.in,VH00168,IN86560394,MH66EV8564,Volvo,Volvo XC40 Recharge,SUV,2023,2040,Active,2024-09-20,78,98.3,90.3,44.6,412.6,851,8,False,20,5185,38,94.1,18.634004,73.362331,101.6,0.9,112.4,248,498.4,437.8,Pune,18.5204,73.8567,Jaipur,26.9124,75.7873,344.7,14,Mixed,Medium,Hot,1,Fast Charging,CS0491,112,128.58,25.11,Super Charger,DR0168,51174,6,53.5,17,3,5,2.65,251.67,6543.42,297.86,89.7,277,2125.89,Battery Service,2023-07-08 07:00:00,Saturday,July
USR0169,driver169@fleetev.in,Driver,Active,False,2023-07-05 08:00:00,MGR009,MGRKEY009303,manager09@fleetev.in,VH00169,IN28575536,MH42EV1854,Mahindra,Mahindra BE 6e,Crossover,2021,1980,Charging,2023-11-02,59,96.6,94.2,34,380.2,1001,19,False,20,5620,72.9,91.4,26.601978,76.194139,49.9,-4.2,119.6,92,370.5,235.3,Jaipur,26.9124,75.7873,Ahmedabad,23.0225,72.5714,274.1,154,Mixed,Low,Clear,0,Not Charging,CS0465,0,0,28.75,AC Level 1,DR0169,41341,17,80.6,4,3,15,2.73,309.25,8040.5,326.51,79.5,5,5329.13,None,2023-07-08 08:00:00,Saturday,July
USR0170,driver170@fleetev.in,Driver,Active,True,2023-07-06 09:00:00,MGR009,MGRKEY009303,manager09@fleetev.in,VH00170,IN21257528,MH30EV5469,Hyundai,Hyundai Kona EV,SUV,2022,1535,Idle,2023-10-21,39.2,22,85.1,20.3,365.5,333,35,False,20,4523,45.9,91.9,23.502636,77.842644,105.7,3.59,80.3,24,56.1,317,Bhopal,23.2599,77.4126,Bangalore,12.9716,77.5946,37.2,61,Rural,High,Cloudy,2,Not Charging,CS0346,0,0,14.5,AC Level 2,DR0170,84130,8,69.5,5,13,2,1.94,158.19,4112.94,155.78,78,82,4622.98,None,2023-07-08 09:00:00,Saturday,July
USR0171,driver171@fleetev.in,Driver,Active,True,2023-06-18 09:00:00,MGR009,MGRKEY009303,manager09@fleetev.in,VH00171,IN13579612,MH63EV1872,Kia,Kia EV6,Crossover,2020,1960,Active,2024-08-18,77.4,16.7,92.9,40.2,372.9,875,50,True,20,7676,65.2,96.7,10.282733,76.561428,136.5,2.26,295.8,23,84,304.4,Kochi,9.9312,76.2673,Surat,21.1702,72.8311,354.7,219,Mixed,High,Clear,1,Charging,CS0439,76,63.69,4.65,AC Level 2,DR0171,74140,3,99.1,14,5,12,0.19,37.19,966.94,56.2,94.2,146,2820.6,None,2023-07-08 09:00:00,Saturday,July
USR0172,driver172@fleetev.in,Driver,Active,True,2023-06-15 09:00:00,MGR009,MGRKEY009303,manager09@fleetev.in,VH00172,IN13783268,MH50EV2623,MG,MG ZS EV,SUV,2020,1620,Active,2023-12-07,50.3,30.7,75.8,40.5,379.4,460,16,True,20,5851,61.4,95.6,13.410973,80.320106,14.9,-1.98,217.6,143,100.4,477.7,Chennai,13.0827,80.2707,Kochi,9.9312,76.2673,388.8,122,Urban,Medium,Foggy,2,Not Charging,CS0379,0,0,35.89,DC Fast Charger,DR0172,62601,2,40.7,7,15,6,1.92,261.16,6790.16,417.79,56.3,203,6853.42,Software Update,2023-07-08 09:00:00,Saturday,July
USR0173,driver173@fleetev.in,Driver,Active,True,2023-06-25 11:00:00,MGR009,MGRKEY009303,manager09@fleetev.in,VH00173,IN28628439,MH70EV8349,BYD,BYD Atto 3,SUV,2019,1750,Charging,2023-08-08,60.5,91.4,77.1,20.3,360.1,603,69,True,20,6677,48.6,97.9,9.491696,76.224336,107.6,0.1,42.8,222,359.4,407.1,Kochi,9.9312,76.2673,Ahmedabad,23.0225,72.5714,284.8,65,Urban,Medium,Rainy,3,Charging,CS0070,20,34.16,42.41,AC Level 2,DR0173,53266,9,57.4,11,1,14,10.36,366.17,9520.42,443.41,93,184,5073.02,Brake Inspection,2023-07-08 11:00:00,Saturday,July
USR0174,driver174@fleetev.in,Driver,Active,True,2023-06-28 13:00:00,MGR009,MGRKEY009303,manager09@fleetev.in,VH00174,IN83659258,MH87EV9647,Tata,Tata Tigor EV,Sedan,2021,1255,Active,2024-03-19,26,61.2,98.8,40.8,354.3,224,29,False,20,7130,48.1,90.4,23.357532,77.009398,22.5,4.83,173.7,83,103.4,463.5,Bhopal,23.2599,77.4126,Lucknow,26.8467,80.9462,330.2,105,Urban,Medium,Rainy,3,Fully Charged,CS0480,134,207.54,12.87,AC Level 2,DR0174,40970,10,47.7,4,14,13,0.73,98.87,2570.62,126.8,85.7,23,7680.84,None,2023-07-08 13:00:00,Saturday,July
USR0175,driver175@fleetev.in,Driver,Active,True,2023-07-08 16:00:00,MGR009,MGRKEY009303,manager09@fleetev.in,VH00175,IN42002808,MH63EV8489,Tata,Tata Nexon EV,SUV,2022,1570,Charging,2023-08-05,30.2,94.5,76.8,25.3,355,909,37,True,20,6114,53.6,90.7,18.577307,72.597067,74.1,1.84,191.7,219,185.5,310.1,Mumbai,19.076,72.8777,Pune,18.5204,73.8567,161.9,84,Highway,Low,Clear,2,Fully Charged,CS0225,76,112.91,16.98,AC Level 2,DR0175,100372,17,99.1,12,20,12,0.78,128.65,3344.9,149.53,88.3,199,157.06,Software Update,2023-07-08 16:00:00,Saturday,July
USR0176,driver176@fleetev.in,Driver,Active,True,2023-06-09 16:00:00,MGR009,MGRKEY009303,manager09@fleetev.in,VH00176,IN29270557,MH47EV8032,MG,MG ZS EV,SUV,2020,1620,Active,2024-09-18,50.3,56.6,75,25.4,371.5,668,13,True,20,690,82.3,90.3,19.482767,73.333719,22.4,4.11,83.1,250,185.1,337.9,Mumbai,19.076,72.8777,Delhi,28.6139,77.209,101.3,146,Highway,High,Hot,0,Charging,CS0021,178,408.62,26.53,AC Level 1,DR0176,112080,6,56.2,7,15,7,3.79,267.55,6956.3,314.95,72.6,6,87.76,Battery Service,2023-07-08 16:00:00,Saturday,July
USR0177,driver177@fleetev.in,Driver,Active,True,2023-07-03 17:00:00,MGR009,MGRKEY009303,manager09@fleetev.in,VH00177,IN21490910,MH77EV6908,Volvo,Volvo XC40 Recharge,SUV,2022,2040,Idle,2024-11-12,78,22,85.7,44.4,403.5,109,4,False,20,6175,34.2,96.5,27.035482,75.430125,101.5,0.9,271.4,296,111.5,450.5,Jaipur,26.9124,75.7873,Mumbai,19.076,72.8777,261.4,101,Urban,Low,Clear,3,Charging,CS0169,6,10.34,67.87,AC Level 1,DR0177,108318,2,89,11,19,8,2.38,588.11,15290.86,645.93,60.8,76,836.05,Software Update,2023-07-08 17:00:00,Saturday,July
USR0178,driver178@fleetev.in,Driver,Active,True,2023-07-03 18:00:00,MGR009,MGRKEY009303,manager09@fleetev.in,VH00178,IN60103798,MH42EV1266,BYD,BYD Seal,Sedan,2021,1885,Charging,2024-03-22,82.5,57.8,99,34.1,370.4,205,61,False,20,1967,69.6,88,18.559247,73.643825,63.5,3.16,89.6,233,310,107.7,Pune,18.5204,73.8567,Chennai,13.0827,80.2707,222.3,75,Rural,Low,Clear,1,Not Charging,CS0055,0,0,14.76,AC Level 1,DR0178,101271,4,54.9,1,20,14,1.82,145.8,3790.8,163.07,67.7,9,7035.94,Brake Inspection,2023-07-08 18:00:00,Saturday,July
USR0179,driver179@fleetev.in,Driver,Inactive,True,2023-06-28 20:00:00,MGR009,MGRKEY009303,manager09@fleetev.in,VH00179,IN54629892,MH27EV1726,BMW,BMW i4,Sedan,2024,2050,Active,2024-01-15,83.9,74.5,80.1,40.9,385.3,773,14,False,20,3893,59.5,95.1,13.159664,77.230813,2.6,-4.35,291.2,114,406.3,84.6,Bangalore,12.9716,77.5946,Bhopal,23.2599,77.4126,437.9,43,Highway,High,Hot,1,Charging,CS0399,101,245.32,53.91,DC Fast Charger,DR0179,116146,15,65.8,8,8,12,1.62,513.66,13355.16,471.74,75.5,365,3508.96,Battery Service,2023-07-08 20:00:00,Saturday,July
USR0180,driver180@fleetev.in,Driver,Active,False,2023-06-10 21:00:00,MGR009,MGRKEY009303,manager09@fleetev.in,VH00180,IN94790150,MH33EV3209,BYD,BYD Atto 3,SUV,2019,1750,Active,2024-05-15,60.5,43.9,78.1,39,343.6,253,67,True,20,28,72.3,98.2,12.494275,77.988809,43.8,-0.29,218.4,86,172.6,89.1,Bangalore,12.9716,77.5946,Hyderabad,17.385,78.4867,356.2,137,Urban,Medium,Cloudy,1,Fully Charged,CS0439,81,120.53,6.26,AC Level 1,DR0180,30741,7,74.4,14,19,12,0.29,62.75,1631.5,63.34,72.3,137,635.61,Motor Check,2023-07-08 21:00:00,Saturday,July
USR0181,driver181@fleetev.in,Driver,Active,False,2023-06-24 00:00:00,MGR010,MGRKEY010818,manager10@fleetev.in,VH00181,IN15624520,MH50EV6080,MG,MG ZS EV,SUV,2023,1620,Active,2024-11-15,50.3,39,85,39.1,408.4,1054,58,False,20,6422,58.6,98,23.172464,77.15586,84.8,4.57,110.1,252,127.5,448.2,Bhopal,23.2599,77.4126,Pune,18.5204,73.8567,405.9,91,Highway,High,Cloudy,1,Fully Charged,CS0061,40,45.27,36.38,Super Charger,DR0181,29799,9,87.6,6,20,7,3.21,368.09,9570.34,353.42,88.7,346,4163.36,Tire Check,2023-07-09 00:00:00,Sunday,July
USR0182,driver182@fleetev.in,Driver,Active,True,2023-06-18 01:00:00,MGR010,MGRKEY010818,manager10@fleetev.in,VH00182,IN35649468,MH46EV6848,Volvo,Volvo XC40 Recharge,SUV,2021,2040,Under Maintenance,2023-11-24,78,51.5,80.9,36.4,353,434,37,False,20,1458,64.4,97.7,22.860318,72.289886,108,0.38,131.2,10,261.1,231.2,Ahmedabad,23.0225,72.5714,Nagpur,21.1458,79.0882,179.6,152,Rural,Medium,Cloudy,3,Not Charging,CS0068,0,0,58.05,AC Level 2,DR0182,82272,12,59.9,16,19,11,5.26,631.01,16406.26,690.11,66.3,184,6111.47,Motor Check,2023-07-09 01:00:00,Sunday,July
